,ts_code,bond_full_name,bond_short_name,cb_code,stk_code,stk_short_name,maturity,par,issue_price,issue_size,remain_size,value_date,maturity_date,rate_type,coupon_rate,add_rate,pay_per_year,list_date,delist_date,exchange,conv_start_date,conv_end_date,first_conv_price,conv_price,rate_clause
787,123154.SZ,火星人厨具股份有限公司创业板向不特定对象发行可转换公司债券,火星转债,,300894.SZ,火星人,6.0,100.0,100.0,529000000.0,529000000.0,2022-08-05,2028-08-05,,,12.0,1,2022-08-23,,SZ,2023-02-13,2028-08-04,34.59,34.29,"20220805-20230804,票面利率:0.3%;20230805-20240804,票面利率:0.5%;20240805-20250804,票面利率:1.0%;20250805-20260804,票面利率:1.5%;20260805-20270804,票面利率:2.0%;20270805-20280804,票面利率:3.0%"
788,118017.SH,深圳市深科达智能装备股份有限公司向不特定对象发行可转换公司债券,深科转债,,688328.SH,深科达,6.0,100.0,100.0,360000000.0,360000000.0,2022-08-08,2028-08-08,,,12.0,1,2022-08-29,,SH,2023-02-12,2028-08-07,26.68,26.68,"20220808-20230807,票面利率:0.3%;20230808-20240807,票面利率:0.5%;20240808-20250807,票面利率:1.0%;20250808-20260807,票面利率:1.8%;20260808-20270807,票面利率:2.5%;20270808-20280807,票面利率:3.0%"
789,111006.SH,江苏嵘泰工业股份有限公司公开发行可转换公司债券,嵘泰转债,,605133.SH,嵘泰股份,6.0,100.0,,650670000.0,650670000.0,2022-08-11,2028-08-11,,,12.0,1,2022-09-21,,SH,2023-02-17,2028-08-10,31.18,27.34,
790,127068.SZ,重庆顺博铝合金股份有限公司公开发行可转换公司债券,顺博转债,,002996.SZ,顺博合金,6.0,100.0,100.0,830000000.0,830000000.0,2022-08-12,2028-08-12,,,5.5,1,2022-09-07,,SZ,2023-02-20,2028-08-11,20.43,20.43,"20220812-20230811,票面利率:0.3%;20230812-20240811,票面利率:0.6%;20240812-20250811,票面利率:1.0%;20250812-20260811,票面利率:1.6%;20260812-20270811,票面利率:2.0%;20270812-20280811,票面利率:2.5%"
791,127069.SZ,小熊电器股份有限公司向不特定对象发行可转换公司债券,小熊转债,,002959.SZ,小熊电器,6.0,100.0,100.0,536000000.0,536000000.0,2022-08-12,2028-08-12,,,12.0,1,2022-09-07,,SZ,2023-02-18,2028-08-11,55.23,55.23,"20220812-20230811,票面利率:0.40%;20230812-20240811,票面利率:0.60%;20240812-20250811,票面利率:1.00%;20250812-20260811,票面利率:1.60%;20260812-20270811,票面利率:2.50%;20270812-20280811,票面利率:3.00%"
792,123155.SZ,张家港中环海陆高端装备股份有限公司向不特定对象发行可转换公司债券,中陆转债,,301040.SZ,中环海陆,6.0,100.0,100.0,360000000.0,360000000.0,2022-08-12,2028-08-12,,,12.0,1,2022-08-31,,SZ,2023-02-20,2028-08-11,31.8,31.8,"20220812-20230811,票面利率:0.40%;20230812-20240811,票面利率:0.60%;20240812-20250811,票面利率:1.20%;20250812-20260811,票面利率:1.80%;20260812-20270811,票面利率:2.50%;20270812-20280811,票面利率:3.00%"
793,123156.SZ,宁波博汇化工科技股份有限公司创业板向不特定对象发行可转换公司债券,博汇转债,,300839.SZ,博汇股份,6.0,100.0,,397000000.0,397000000.0,2022-08-16,2028-08-16,,,12.0,1,2022-09-02,,SZ,2023-02-22,2028-08-15,15.05,15.05,
794,127070.SZ,内蒙古大中矿业股份有限公司公开发行可转换公司债券,大中转债,,001203.SZ,大中矿业,6.0,100.0,100.0,1520000000.0,1520000000.0,2022-08-17,2028-08-17,,,10.0,1,2022-10-11,,SZ,2023-02-23,2028-08-16,11.36,11.36,"20220817-20230816,票面利率:0.3%;20230817-20240816,票面利率:0.5%;20240817-20250816,票面利率:1.0%;20250817-20260816,票面利率:1.5%;20260817-20270816,票面利率:1.8%;20270817-20280816,票面利率:2.0%"
795,118018.SH,深圳瑞华泰薄膜科技股份有限公司2022年度向不特定对象发行可转换公司债券,瑞科转债,,688323.SH,瑞华泰,6.0,100.0,,430000000.0,430000000.0,2022-08-18,2028-08-18,,,8.0,1,2022-09-14,,SH,2023-02-24,2028-08-17,30.98,30.98,
796,127071.SZ,陕西中天火箭技术股份有限公司公开发行可转换公司债券,天箭转债,,003009.SZ,中天火箭,6.0,100.0,100.0,495000000.0,495000000.0,2022-08-22,2028-08-22,,,6.0,1,2022-09-19,,SZ,2023-02-27,2028-08-21,53.11,53.11,"20220822-20230821,票面利率:0.2%;20230822-20240821,票面利率:0.3%;20240822-20250821,票面利率:0.4%;20250822-20260821,票面利率:1.5%;20260822-20270821,票面利率:1.8%;20270822-20280821,票面利率:2.0%"
797,123157.SZ,北京科蓝软件系统股份有限公司创业板向不特定对象发行可转换公司债券,科蓝转债,,300663.SZ,科蓝软件,6.0,100.0,100.0,494600000.0,494600000.0,2022-08-30,2028-08-30,,,12.0,1,2022-09-20,,SZ,2023-03-06,2028-08-29,16.02,16.02,"20220830-20230829,票面利率:0.30%;20230830-20240829,票面利率:0.40%;20240830-20250829,票面利率:0.80%;20250830-20260829,票面利率:1.50%;20260830-20270829,票面利率:2.30%;20270830-20280829,票面利率:3.00%"
798,113656.SH,广州市嘉诚国际物流股份有限公司公开发行可转换公司债券,嘉诚转债,,603535.SH,嘉诚国际,6.0,100.0,,800000000.0,800000000.0,2022-09-01,2028-09-01,,,12.0,1,2022-10-12,,SH,2023-03-07,2028-08-31,22.98,22.98,
799,110088.SH,淮北矿业控股股份有限公司公开发行可转换公司债券,淮22转债,,600985.SH,淮北矿业,6.0,100.0,100.0,3000000000.0,3000000000.0,2022-09-14,2028-09-14,,,4.0,1,2022-10-20,,SH,2023-03-20,2028-09-13,15.17,15.17,"20220914-20230913,票面利率:0.20%;20230914-20240913,票面利率:0.50%;20240914-20250913,票面利率:1.0%;20250914-20260913,票面利率:1.50%;20260914-20270913,票面利率:1.80%;20270914-20280913,票面利率:2.00%"
800,113062.SH,江苏常熟农村商业银行股份有限公司公开发行A股可转换公司债券,常银转债,,601128.SH,常熟银行,6.0,100.0,,6000000000.0,6000000000.0,2022-09-15,2028-09-15,,,5.2,1,2022-10-17,,SH,2023-03-21,2028-09-14,8.08,8.08,
801,113658.SH,密尔克卫化工供应链服务股份有限公司公开发行可转换公司债券,密卫转债,,603713.SH,密尔克卫,5.0,100.0,100.0,872390000.0,872390000.0,2022-09-16,2027-09-16,,,10.0,1,2022-10-25,,SH,2023-03-22,2027-09-15,134.55,134.61,"20220916-20230915,票面利率:0.3%;20230916-20240915,票面利率:0.5%;20240916-20250915,票面利率:1.0%;20250916-20260915,票面利率:1.5%;20260916-20270915,票面利率:2.0%"
802,118019.SH,海南金盘智能科技股份有限公司向不特定对象发行可转换公司债券,金盘转债,,688676.SH,金盘科技,6.0,100.0,,976700000.0,976700000.0,2022-09-16,2028-09-16,,,8.0,1,2022-10-13,,SH,2023-03-22,2028-09-15,34.76,34.7,
803,110089.SH,湖北兴发化工集团股份有限公司公开发行可转换公司债券,兴发转债,,600141.SH,兴发集团,6.0,100.0,100.0,2800000000.0,2800000000.0,2022-09-22,2028-09-22,,,8.0,1,2022-10-31,,SH,2023-03-28,2028-09-21,39.54,39.54,"20220922-20230921,票面利率:0.20%;20230922-20240921,票面利率:0.50%;20240922-20250921,票面利率:1.0%;20250922-20260921,票面利率:1.50%;20260922-20270921,票面利率:1.80%;20270922-20280921,票面利率:2.00%"
804,127072.SZ,哈尔滨博实自动化股份有限公司公开发行可转换公司债券,博实转债,,002698.SZ,博实股份,6.0,100.0,100.0,450000000.0,450000000.0,2022-09-22,2028-09-22,,,10.0,1,2022-11-03,,SZ,2023-03-28,2028-09-21,15.81,15.81,"20220922-20230921,票面利率:0.30%;20230922-20240921,票面利率:0.50%;20240922-20250921,票面利率:1.0%;20250922-20260921,票面利率:1.50%;20260922-20270921,票面利率:1.80%;20270922-20280921,票面利率:2.00%"
805,110090.SH,爱柯迪股份有限公司公开发行可转换公司债券,爱迪转债,,600933.SH,爱柯迪,6.0,100.0,100.0,1570000000.0,1570000000.0,2022-09-23,2028-09-23,,,8.2,1,2022-10-28,,SH,2023-03-29,2028-09-22,18.93,18.93,"20220923-20230922,票面利率:0.30%;20230923-20240922,票面利率:0.50%;20240923-20250922,票面利率:1.0%;20250923-20260922,票面利率:1.30%;20260923-20270922,票面利率:1.50%;20270923-20280922,票面利率:1.80%"
806,118020.SH,广东芳源新材料集团股份有限公司向不特定对象发行可转换公司债券,芳源转债,,688148.SH,芳源股份,6.0,100.0,100.0,642000000.0,642000000.0,2022-09-23,2028-09-23,,,16.5,1,2022-11-07,,SH,2023-03-29,2028-09-22,18.62,18.62,"20220923-20230922,票面利率:0.50%;20230923-20240922,票面利率:0.60%;20240923-20250922,票面利率:1.2%;20250923-20260922,票面利率:2.60%;20260923-20270922,票面利率:3.40%;20270923-20280922,票面利率:3.50%"
807,127073.SZ,广州天赐高新材料股份有限公司公开发行可转换公司债券,天赐转债,,002709.SZ,天赐材料,5.0,100.0,,3410500000.0,3410500000.0,2022-09-23,2027-09-23,,,7.2,1,2022-10-27,,SZ,2023-03-29,2027-09-22,48.82,48.82,
808,123158.SZ,深圳新宙邦科技股份有限公司向不特定对象发行可转换公司债券,宙邦转债,,300037.SZ,新宙邦,6.0,100.0,100.0,1970000000.0,1970000000.0,2022-09-26,2028-09-26,,,8.0,1,2022-10-21,,SZ,2023-03-30,2028-09-25,42.77,42.69,"20220926-20230925,票面利率:0.30%;20230926-20240925,票面利率:0.50%;20240926-20250925,票面利率:1.0%;20250926-20260925,票面利率:1.50%;20260926-20270925,票面利率:1.80%;20270926-20280925,票面利率:2.0%"
809,118021.SH,上海新致软件股份有限公司向不特定对象发行可转换公司债券,新致转债,,688590.SH,新致软件,6.0,100.0,100.0,484810000.0,484810000.0,2022-09-27,2028-09-27,,,9.0,1,2022-11-02,,SH,2023-04-10,2028-09-26,10.7,10.68,"20220927-20230926,票面利率:0.50%;20230927-20240926,票面利率:0.70%;20240927-20250926,票面利率:1.0%;20250927-20260926,票面利率:1.80%;20260927-20270926,票面利率:2.20%;20270927-20280926,票面利率:3.0%"
810,123159.SZ,深圳市崧盛电子股份有限公司向不特定对象发行可转换公司债券,崧盛转债,,301002.SZ,崧盛股份,6.0,100.0,100.0,294350000.0,294350000.0,2022-09-27,2028-09-27,,,11.0,1,2022-10-24,,SZ,2023-04-10,2028-09-26,24.95,24.95,"20220927-20230926,票面利率:0.30%;20230927-20240926,票面利率:0.50%;20240927-20250926,票面利率:1.0%;20250927-20260926,票面利率:1.50%;20260927-20270926,票面利率:2.0%;20270927-20280926,票面利率:3.0%"
811,123160.SZ,浙江泰福泵业股份有限公司向不特定对象发行可转换公司债券,泰福转债,,300992.SZ,泰福泵业,6.0,100.0,100.0,334890000.0,334890000.0,2022-09-28,2028-09-28,,,12.0,1,2022-10-25,,SZ,2023-04-11,2028-09-27,23.4,23.4,"20220928-20230927,票面利率:0.50%;20230928-20240927,票面利率:0.70%;20240928-20250927,票面利率:1.00%;20250928-20260927,票面利率:1.80%;20260928-20270927,票面利率:2.50%;20270928-20280927,票面利率:3.00%"
812,113657.SH,重庆再升科技股份有限公司公开发行可转换公司债券,再22转债,,603601.SH,再升科技,6.0,100.0,100.0,510000000.0,510000000.0,2022-09-29,2028-09-29,,,8.0,1,2022-10-27,,SH,2023-04-12,2028-09-28,6.04,6.04,"20220929-20230928,票面利率:0.3%;20230929-20240928,票面利率:0.5%;20240929-20250928,票面利率:1.0%;20250929-20260928,票面利率:1.5%;20260929-20270928,票面利率:1.8%;20270929-20280928,票面利率:2.0%"
813,118022.SH,湖南长远锂科股份有限公司向不特定对象发行可转换公司债券,锂科转债,,688779.SH,长远锂科,6.0,100.0,,3250000000.0,3250000000.0,2022-10-11,2028-10-11,,,8.0,1,2022-11-07,,SH,2023-04-17,2028-10-10,15.76,15.76,
814,111007.SH,浙江永和制冷股份有限公司公开发行可转换公司债券,永和转债,,605020.SH,永和股份,6.0,100.0,100.0,800000000.0,800000000.0,2022-10-11,2028-10-11,,,12.0,1,2022-11-01,,SH,2023-04-17,2028-10-10,33.64,33.6,"20221011-20231010,票面利率:0.30%;20231011-20241010,票面利率:0.50%;20241011-20251010,票面利率:1.00%;20251011-20261010,票面利率:1.50%;20261011-20271010,票面利率:2.00%;20271011-20281010,票面利率:3.00%"
815,123161.SZ,洛阳新强联回转支承股份有限公司向不特定对象发行可转换公司债券,强联转债,,300850.SZ,新强联,6.0,100.0,100.0,1210000000.0,1210000000.0,2022-10-11,2028-10-11,,,10.0,1,2022-10-27,,SZ,2023-04-17,2028-10-10,86.69,86.69,"20221011-20231010,票面利率:0.30%;20231011-20241010,票面利率:0.50%;20241011-20251010,票面利率:1.00%;20251011-20261010,票面利率:1.50%;20261011-20271010,票面利率:1.80%;20271011-20281010,票面利率:2.00%"
816,118023.SH,张家港广大特材股份有限公司向不特定对象发行可转换公司债券,广大转债,,688186.SH,广大特材,6.0,100.0,100.0,1550000000.0,1550000000.0,2022-10-13,2028-10-13,,,13.0,1,2022-11-09,,SH,2023-04-19,2028-10-12,33.12,33.12,"20221013-20231012,票面利率:0.30%;20231013-20241012,票面利率:0.50%;20241013-20251012,票面利率:1.00%;20251013-20261012,票面利率:1.50%;20261013-20271012,票面利率:1.80%;20271013-20281012,票面利率:2.00%"
817,127074.SZ,深圳麦格米特电气股份有限公司公开发行可转换公司债券,麦米转2,,002851.SZ,麦格米特,6.0,100.0,100.0,1220000000.0,1220000000.0,2022-10-13,2028-10-13,,,12.5,1,2022-11-09,,SZ,2023-04-19,2028-10-12,30.99,30.99,"20221013-20231012,票面利率:0.30%;20231013-20241012,票面利率:0.50%;20241013-20251012,票面利率:1.00%;20251013-20261012,票面利率:1.50%;20261013-20271012,票面利率:2.00%;20271013-20281012,票面利率:2.50%"
818,113659.SH,莱克电气股份有限公司公开发行可转换公司债券,莱克转债,,603355.SH,莱克电气,6.0,100.0,100.0,1200000000.0,1200000000.0,2022-10-14,2028-10-14,,,8.0,1,2022-11-15,,SH,2023-04-20,2028-10-13,34.17,34.18,"20221014-20231013,票面利率:0.30%;20231014-20241013,票面利率:0.50%;20241014-20251013,票面利率:1.00%;20251014-20261013,票面利率:1.50%;20261014-20271013,票面利率:1.80%;20271014-20281013,票面利率:2.00%"
819,123163.SZ,浙江金沃精工股份有限公司创业板向不特定对象发行可转换公司债券,金沃转债,,300984.SZ,金沃股份,6.0,100.0,,310000000.0,310000000.0,2022-10-14,2028-10-14,,,12.0,1,2022-11-07,,SZ,2023-04-20,2028-10-13,27.28,27.28,
820,123162.SZ,东杰智能科技集团股份有限公司创业板向不特定对象发行可转换公司债券,东杰转债,,300486.SZ,东杰智能,6.0,100.0,100.0,570000000.0,570000000.0,2022-10-14,2028-10-14,,,12.0,1,2022-11-04,,SZ,2023-04-20,2028-10-13,8.06,8.06,"20221014-20231013,票面利率:0.50%;20231014-20241013,票面利率:0.70%;20241014-20251013,票面利率:1.00%;20251014-20261013,票面利率:2.00%;20261014-20271013,票面利率:2.50%;20271014-20281013,票面利率:3.00%"
821,127075.SZ,江苏百川高科新材料股份有限公司2022年度公开发行可转换公司债券,百川转2,,002455.SZ,百川股份,6.0,100.0,100.0,978000000.0,978000000.0,2022-10-19,2028-10-19,,,12.0,1,2022-11-16,,SZ,2023-04-25,2028-10-18,10.36,10.36,"20221019-20231018,票面利率:0.30%;20231019-20241018,票面利率:0.50%;20241019-20251018,票面利率:1.00%;20251019-20261018,票面利率:1.80%;20261019-20271018,票面利率:2.50%;20271019-20281018,票面利率:3.00%"
822,123164.SZ,深圳市法本信息技术股份有限公司向不特定对象发行可转换公司债券,法本转债,,300925.SZ,法本信息,6.0,100.0,100.0,600660000.0,600660000.0,2022-10-21,2028-10-21,,,12.0,1,2022-11-14,,SZ,2023-04-27,2028-10-20,11.12,11.12,"20221021-20231020,票面利率:0.40%;20231021-20241020,票面利率:0.60%;20241021-20251020,票面利率:1.20%;20251021-20261020,票面利率:1.80%;20261021-20271020,票面利率:2.50%;20271021-20281020,票面利率:3.00%"
823,118025.SH,上海奕瑞光电子科技股份有限公司向不特定对象发行可转换公司债券,奕瑞转债,,688301.SH,奕瑞科技,6.0,100.0,100.0,1435010000.0,1435010000.0,2022-10-24,2028-10-24,,,8.0,1,2022-11-18,,SH,2023-04-28,2028-10-23,499.89,499.89,"20221024-20231023,票面利率:0.20%;20231024-20241023,票面利率:0.40%;20241024-20251023,票面利率:0.80%;20251024-20261023,票面利率:1.50%;20261024-20271023,票面利率:1.80%;20271024-20281023,票面利率:2.00%"
824,118026.SH,广东利元亨智能装备股份有限公司向不特定对象发行可转换公司债券,利元转债,,688499.SH,利元亨,6.0,100.0,100.0,950000000.0,950000000.0,2022-10-24,2028-10-24,,,7.5,1,2022-11-18,,SH,2023-04-28,2028-10-23,218.94,218.94,"20221024-20231023,票面利率:0.20%;20231024-20241023,票面利率:0.40%;20241024-20251023,票面利率:0.60%;20251024-20261023,票面利率:1.20%;20261024-20271023,票面利率:2.00%;20271024-20281023,票面利率:2.50%"
825,118024.SH,珠海冠宇电池股份有限公司向不特定对象发行可转换公司债券,冠宇转债,,688772.SH,珠海冠宇,6.0,100.0,100.0,3089040000.0,3089040000.0,2022-10-24,2028-10-24,,,10.0,1,2022-11-17,,SH,2023-04-28,2028-10-23,23.68,23.68,"20221024-20231023,票面利率:0.30%;20231024-20241023,票面利率:0.50%;20241024-20251023,票面利率:1.00%;20251024-20261023,票面利率:1.50%;20261024-20271023,票面利率:1.80%;20271024-20281023,票面利率:2.00%"
826,127076.SZ,烟台中宠食品股份有限公司公开发行可转换公司债券,中宠转2,,002891.SZ,中宠股份,6.0,100.0,100.0,769050000.0,769050000.0,2022-10-25,2028-10-25,,,10.0,1,2022-11-21,,SZ,2023-05-01,2028-10-24,28.35,28.35,"20221025-20231024,票面利率:0.20%;20231025-20241024,票面利率:0.40%;20241025-20251024,票面利率:0.60%;20251025-20261024,票面利率:1.50%;20261025-20271024,票面利率:1.80%;20271025-20281024,票面利率:2.00%"
827,123165.SZ,湖北回天新材料股份有限公司向不特定对象发行可转换公司债券,回天转债,,300041.SZ,回天新材,6.0,100.0,100.0,850000000.0,850000000.0,2022-10-27,2028-10-27,,,12.0,1,2022-11-15,,SZ,2023-05-02,2028-10-26,20.21,20.21,"20221027-20231026,票面利率:0.30%;20231027-20241026,票面利率:0.50%;20241027-20251026,票面利率:1.00%;20251027-20261026,票面利率:1.50%;20261027-20271026,票面利率:2.00%;20271027-20281026,票面利率:3.00%"
828,113063.SH,赛轮集团股份有限公司公开发行可转换公司债券,赛轮转债,,601058.SH,赛轮轮胎,6.0,100.0,100.0,2008990000.0,2008990000.0,2022-11-02,2028-11-02,,,8.0,1,2022-11-24,,SH,2023-05-08,2028-11-01,9.04,9.04,"20221102-20231101,票面利率:0.30%;20231102-20241101,票面利率:0.50%;20241102-20251101,票面利率:1.00%;20251102-20261101,票面利率:1.50%;20261102-20271101,票面利率:1.80%;20271102-20281101,票面利率:2.00%"
829,111008.SH,上海沿浦金属制品股份有限公司公开发行可转换公司债券,沿浦转债,,605128.SH,上海沿浦,6.0,100.0,100.0,384000000.0,384000000.0,2022-11-02,2028-11-02,,,10.2,1,2022-11-28,,SH,2023-05-08,2028-11-01,47.11,47.11,"20221102-20231101,票面利率:0.40%;20231102-20241101,票面利率:0.60%;20241102-20251101,票面利率:1.20%;20251102-20261101,票面利率:1.80%;20261102-20271101,票面利率:2.40%;20271102-20281101,票面利率:2.80%"
830,123166.SZ,广东蒙泰高新纤维股份有限公司创业板向不特定对象发行可转换公司债券,蒙泰转债,,300876.SZ,蒙泰高新,6.0,100.0,100.0,300000000.0,300000000.0,2022-11-02,2028-11-02,,,12.0,1,2022-11-25,,SZ,2023-05-08,2028-11-01,26.15,26.15,"20221102-20231101,票面利率:0.40%;20231102-20241101,票面利率:0.60%;20241102-20251101,票面利率:1.20%;20251102-20261101,票面利率:1.80%;20261102-20271101,票面利率:2.50%;20271102-20281101,票面利率:3.00%"
